6000,6000,199.205341, 12.129804,  0.013414, 24.870072,15,8.000000,48000,0.003132,0.000482,4,CUSP,44294,128,32
6000,6000,152.364922,  5.955949,  0.003201, 11.543829,15,16.000000,96000,0.007876,0.001260,4,CUSP,88457,128,32
6000,6000,213.473421, 11.699019,  0.006310, 22.341659,15,32.000000,192000,0.011018,0.001799,4,CUSP,177013,128,32
6000,6000,193.852197, 11.207823,  0.006632, 24.868080,15,64.000000,384000,0.024018,0.003962,4,CUSP,354049,128,32
6000,6000,222.345537, 12.587879,  0.006543, 25.329405,15,128.000000,768000,0.041665,0.006908,4,CUSP,708244,128,32
7000,7000,198.933134, 11.900938,  0.006224, 23.325099,15,1.000000,7000,0.000704,0.000070,4,CUSP,6529,128,32
7000,7000,204.941736, 11.390461,  0.006329, 23.422667,15,2.000000,14000,0.001093,0.000137,4,CUSP,13013,128,32
7000,7000,187.834253, 12.397202,  0.006479, 21.677670,15,4.000000,28000,0.002087,0.000298,4,CUSP,26082,128,32
7000,7000,210.099585, 12.420658,  0.013572, 27.079325,15,8.000000,56000,0.003465,0.000533,4,CUSP,52171,128,32
7000,7000,151.316668,  6.696136,  0.003419, 12.193142,15,16.000000,112000,0.009252,0.001480,4,CUSP,104481,128,32
7000,7000,194.360041, 13.572492,  0.006191, 24.985973,15,32.000000,224000,0.014118,0.002305,4,CUSP,208944,128,32
7000,7000,210.578273, 12.476180,  0.006646, 24.819777,15,64.000000,448000,0.025796,0.004255,4,CUSP,417734,128,32
7000,7000,191.502397, 11.835882,  0.007071, 25.296433,15,128.000000,896000,0.056438,0.009358,4,CUSP,835363,128,32
8000,8000,196.996492, 11.875339,  0.006173, 22.247809,15,1.000000,8000,0.000812,0.000081,4,CUSP,7510,128,32
8000,8000,205.552822, 12.505699,  0.006417, 28.117813,15,2.000000,16000,0.001245,0.000156,4,CUSP,15089,128,32
8000,8000,209.482586, 13.934293,  0.006693, 24.404216,15,4.000000,32000,0.002139,0.000306,4,CUSP,30099,128,32
8000,8000,201.439161, 11.965740,  0.011596, 26.425634,15,8.000000,64000,0.004130,0.000635,4,CUSP,60196,128,32
8000,8000,151.076224,  6.156987,  0.008459, 11.787586,15,16.000000,128000,0.010591,0.001695,4,CUSP,120257,128,32
8000,8000,205.808555, 12.961773,  0.012045, 25.920851,15,32.000000,256000,0.015237,0.002488,4,CUSP,240830,128,32
8000,8000,199.535640, 13.011502,  0.006818, 23.520989,15,64.000000,512000,0.031112,0.005132,4,CUSP,481648,128,32
8000,8000,227.658264, 13.302249,  0.007155, 25.143624,15,128.000000,1024000,0.054257,0.008996,4,CUSP,962902,128,32
9000,9000,197.904457, 12.404718,  0.006697, 25.469491,15,1.000000,9000,0.000910,0.000091,4,CUSP,8514,128,32
